system	game_key	asset_path	aliases	trigger_count
snes	StreetFighterIiTurboHyperFight-Snes	profiles/snes/streetfighteriiturbohyperfight_snes.qrr	streetfighteriiturbohyperfight|streetfighteriiturbohyperfightsnes	2
snes	SunsetRiders-Snes	profiles/snes/sunsetriders_snes.qrr	sunsetriders|sunsetriderssnes	2
snes	SuperAdventureIsland-Snes	profiles/snes/superadventureisland_snes.qrr	superadventureisland|superadventureislandsnes	4
snes	SuperAlfredChicken-Snes	profiles/snes/superalfredchicken_snes.qrr	superalfredchicken|superalfredchickensnes	3
snes	SuperBCKid-Snes	profiles/snes/superbckid_snes.qrr	superbckid|superbckidsnes	5
snes	SuperBackToTheFuturePartIi-Snes	profiles/snes/superbacktothefuturepartii_snes.qrr	superbacktothefuturepartii|superbacktothefuturepartiisnes	1
snes	SuperBonk-Snes	profiles/snes/superbonk_snes.qrr	superbonk|superbonksnes	1
snes	SuperCastlevaniaIV-Snes	profiles/snes/supercastlevaniaiv_snes.qrr	supercastlevaniaiv|supercastlevaniaivsnes	5
snes	SuperDoubleDragon-Snes	profiles/snes/superdoubledragon_snes.qrr	superdoubledragon|superdoubledragonsnes	3
snes	SuperGhoulsnGhosts-Snes	profiles/snes/superghoulsnghosts_snes.qrr	superghoulsnghosts|superghoulsnghostssnes	3
snes	SuperJamesPond-Snes	profiles/snes/superjamespond_snes.qrr	superjamespond|superjamespondsnes	5
snes	SuperMarioAllstars-Snes	profiles/snes/supermarioallstars_snes.qrr	supermarioallstars|supermarioallstarssnes	1
snes	SuperMarioKart-Snes	profiles/snes/supermariokart_snes.qrr	supermariokart|supermariokartsnes	2
snes	SuperMarioWorld-Snes	profiles/snes/supermarioworld_snes.qrr	supermarioworld|supermarioworldsnes	4
snes	SuperMarioWorld2-Snes	profiles/snes/supermarioworld2_snes.qrr	supermarioworld2|supermarioworld2snes	5
snes	SuperMetroid-Snes	profiles/snes/supermetroid_snes.qrr	supermetroid|supermetroidsnes	1
snes	SuperPunchOut-Snes	profiles/snes/superpunchout_snes.qrr	superpunchout|superpunchoutsnes	3
snes	SuperRType-Snes	profiles/snes/superrtype_snes.qrr	superrtype|superrtypesnes	3
snes	SuperSWIV-Snes	profiles/snes/superswiv_snes.qrr	superswiv|superswivsnes	4
snes	SuperSmashTV-Snes	profiles/snes/supersmashtv_snes.qrr	supersmashtv|supersmashtvsnes	3
snes	SuperStarWars-Snes	profiles/snes/superstarwars_snes.qrr	superstarwars|superstarwarssnes	12
snes	SuperStarWarsEmpireStrike-Snes	profiles/snes/superstarwarsempirestrike_snes.qrr	superstarwarsempirestrike|superstarwarsempirestrikesnes	1
snes	SuperStarWarsReturnOfThe-Snes	profiles/snes/superstarwarsreturnofthe_snes.qrr	superstarwarsreturnofthe|superstarwarsreturnofthesnes	1
snes	SuperStarWarsReturnOfTheJedi-Snes	profiles/snes/superstarwarsreturnofthejedi_snes.qrr	superstarwarsreturnofthejedi|superstarwarsreturnofthejedisnes	11
snes	SuperStarWarsTheEmpireStrikesBack-Snes	profiles/snes/superstarwarstheempirestrikesback_snes.qrr	superstarwarstheempirestrikesback|superstarwarstheempirestrikesbacksnes	11
snes	SuperStreetFighterIi-Snes	profiles/snes/superstreetfighterii_snes.qrr	superstreetfighterii|superstreetfighteriisnes	2
snes	SuperStrikeGunner-Snes	profiles/snes/superstrikegunner_snes.qrr	superstrikegunner|superstrikegunnersnes	2
snes	SuperTrollIslands-Snes	profiles/snes/supertrollislands_snes.qrr	supertrollislands|supertrollislandssnes	4
snes	SuperTurrican-Snes	profiles/snes/superturrican_snes.qrr	superturrican|superturricansnes	5
snes	SuperTurrican2-Snes	profiles/snes/superturrican2_snes.qrr	superturrican2|superturrican2snes	6
snes	SuperValisIV-Snes	profiles/snes/supervalisiv_snes.qrr	supervalisiv|supervalisivsnes	3
snes	SuperWidget-Snes	profiles/snes/superwidget_snes.qrr	superwidget|superwidgetsnes	3
snes	SwatKatsTheRadicalSquadron-Snes	profiles/snes/swatkatstheradicalsquadron_snes.qrr	swatkatstheradicalsquadron|swatkatstheradicalsquadronsnes	1
snes	T2TheArcadeGame-Snes	profiles/snes/t2thearcadegame_snes.qrr	t2thearcadegame|t2thearcadegamesnes	3
snes	TazMania-Snes	profiles/snes/tazmania_snes.qrr	tazmania|tazmaniasnes	4
snes	TeenageMutantNinjaTurtlesI-Snes	profiles/snes/teenagemutantninjaturtlesi_snes.qrr	teenagemutantninjaturtlesi|teenagemutantninjaturtlesisnes	2
snes	TeenageMutantNinjaTurtlesIVTurtlesInTime-Snes	profiles/snes/teenagemutantninjaturtlesivturtlesintime_snes.qrr	teenagemutantninjaturtlesivturtlesintime|teenagemutantninjaturtlesivturtlesintimesnes	3
snes	TeenageMutantNinjaTurtlesIv-Snes	profiles/snes/teenagemutantninjaturtlesiv_snes.qrr	teenagemutantninjaturtlesiv|teenagemutantninjaturtlesivsnes	4
snes	Terminator2JudgmentDay-Snes	profiles/snes/terminator2judgmentday_snes.qrr	terminator2judgmentday|terminator2judgmentdaysnes	1
snes	TerminatorThe-Snes	profiles/snes/terminatorthe_snes.qrr	terminatorthe|terminatorthesnes	1
snes	TetrisAttack-Snes	profiles/snes/tetrisattack_snes.qrr	tetrisattack|tetrisattacksnes	3
snes	ThunderSpirits-Snes	profiles/snes/thunderspirits_snes.qrr	thunderspirits|thunderspiritssnes	3
snes	Tick-Snes	profiles/snes/tick_snes.qrr	tick|ticksnes	8
snes	TickThe-Snes	profiles/snes/tickthe_snes.qrr	tickthe|tickthesnes	1
snes	TimeTrax-Snes	profiles/snes/timetrax_snes.qrr	timetrax|timetraxsnes	1
snes	Timecop-Snes	profiles/snes/timecop_snes.qrr	timecop|timecopsnes	1
snes	Timeslip-Snes	profiles/snes/timeslip_snes.qrr	timeslip|timeslipsnes	1
snes	TinyToonAdventuresBusterBustsLo-Snes	profiles/snes/tinytoonadventuresbusterbustslo_snes.qrr	tinytoonadventuresbusterbustslo|tinytoonadventuresbusterbustslosnes	1
snes	TinyToonAdventuresBusterBustsLoose-Snes	profiles/snes/tinytoonadventuresbusterbustsloose_snes.qrr	tinytoonadventuresbusterbustsloose|tinytoonadventuresbusterbustsloosesnes	5
snes	TmntTournamentFighters-Snes	profiles/snes/tmnttournamentfighters_snes.qrr	tmnttournamentfighters|tmnttournamentfighterssnes	2
snes	TomAndJerry-Snes	profiles/snes/tomandjerry_snes.qrr	tomandjerry|tomandjerrysnes	6
snes	ToyStory-Snes	profiles/snes/toystory_snes.qrr	toystory|toystorysnes	1
snes	Toys-Snes	profiles/snes/toys_snes.qrr	toys|toyssnes	1
snes	TrueLies-Snes	profiles/snes/truelies_snes.qrr	truelies|trueliessnes	1
snes	TuffENuff-Snes	profiles/snes/tuffenuff_snes.qrr	tuffenuff|tuffenuffsnes	2
snes	UNSquadron-Snes	profiles/snes/unsquadron_snes.qrr	unsquadron|unsquadronsnes	3
snes	UchuuNoKishiTekkamanBlade-Snes	profiles/snes/uchuunokishitekkamanblade_snes.qrr	uchuunokishitekkamanblade|uchuunokishitekkamanbladesnes	3
snes	UltimateFighter-Snes	profiles/snes/ultimatefighter_snes.qrr	ultimatefighter|ultimatefightersnes	2
snes	UltimateMortalKombat3-Snes	profiles/snes/ultimatemortalkombat3_snes.qrr	ultimatemortalkombat3|ultimatemortalkombat3snes	2
snes	UltramanTowardsTheFuture-Snes	profiles/snes/ultramantowardsthefuture_snes.qrr	ultramantowardsthefuture|ultramantowardsthefuturesnes	1
snes	WaynesWorld-Snes	profiles/snes/waynesworld_snes.qrr	waynesworld|waynesworldsnes	1
snes	WcwSuperBrawlWrestling-Snes	profiles/snes/wcwsuperbrawlwrestling_snes.qrr	wcwsuperbrawlwrestling|wcwsuperbrawlwrestlingsnes	1
snes	WeaponLord-Snes	profiles/snes/weaponlord_snes.qrr	weaponlord|weaponlordsnes	1
snes	WereBackADinosaursStory-Snes	profiles/snes/werebackadinosaursstory_snes.qrr	werebackadinosaursstory|werebackadinosaursstorysnes	5
snes	WildGuns-Snes	profiles/snes/wildguns_snes.qrr	wildguns|wildgunssnes	2
snes	Wolfchild-Snes	profiles/snes/wolfchild_snes.qrr	wolfchild|wolfchildsnes	5
snes	Wolfenstein3d-Snes	profiles/snes/wolfenstein3d_snes.qrr	wolfenstein3d|wolfenstein3dsnes	1
snes	WolverineAdamantiumRage-Snes	profiles/snes/wolverineadamantiumrage_snes.qrr	wolverineadamantiumrage|wolverineadamantiumragesnes	1
snes	WorldHeroes-Snes	profiles/snes/worldheroes_snes.qrr	worldheroes|worldheroessnes	2
snes	WorldHeroes2-Snes	profiles/snes/worldheroes2_snes.qrr	worldheroes2|worldheroes2snes	2
snes	WwfRoyalRumble-Snes	profiles/snes/wwfroyalrumble_snes.qrr	wwfroyalrumble|wwfroyalrumblesnes	2
snes	WwfSuperWrestlemania-Snes	profiles/snes/wwfsuperwrestlemania_snes.qrr	wwfsuperwrestlemania|wwfsuperwrestlemaniasnes	1
snes	WwfWrestlemaniaTheArcadeGame-Snes	profiles/snes/wwfwrestlemaniathearcadegame_snes.qrr	wwfwrestlemaniathearcadegame|wwfwrestlemaniathearcadegamesnes	1
snes	XKaliber2097-Snes	profiles/snes/xkaliber2097_snes.qrr	xkaliber2097|xkaliber2097snes	5
snes	XMenMutantApocalypse-Snes	profiles/snes/xmenmutantapocalypse_snes.qrr	xmenmutantapocalypse|xmenmutantapocalypsesnes	2
snes	Xardion-Snes	profiles/snes/xardion_snes.qrr	xardion|xardionsnes	1
snes	ZeroTheKamikazeSquirrel-Snes	profiles/snes/zerothekamikazesquirrel_snes.qrr	zerothekamikazesquirrel|zerothekamikazesquirrelsnes	5
snes	ZombiesAteMyNeighbors-Snes	profiles/snes/zombiesatemyneighbors_snes.qrr	zombiesatemyneighbors|zombiesatemyneighborssnes	6
snes	Zool-Snes	profiles/snes/zool_snes.qrr	zool|zoolsnes	1
snes	ZoolNinjaOfTheNthDimension-Snes	profiles/snes/zoolninjaofthenthdimension_snes.qrr	zoolninjaofthenthdimension|zoolninjaofthenthdimensionsnes	5
